user_id,timestamp
UA000000107368650,1593877688034158
UA000000107359533,1593876843202199
UA000000107360584,1593876805454500
UA000000107363225,1593877102287710
UA000000107367153,1593877525272217
UA000000107378859,1593878827366680
UA000000107359064,1593877080951088
UA000000107365375,1593878310403526
UA000000107362385,1593878127001137
UA000000107371405,1593877998166440
UA000000107374565,1593878414895728
UA000000107375087,1593878548059891
UA000000107362773,1593877047003430
UA000000107375637,1593878979661791
UA000000107381077,1593879071259882
UA000000107360645,1593877587530134
UA000000107358433,1593876550825646
UA000000107370419,1593877882389860
UA000000107359493,1593876677934274
UA000000107366924,1593879153583248
UA000000107364185,1593877238945482
UA000000107371643,1593878024261217
UA000000107367532,1593877565296945
UA000000107364226,1593877778019038
UA000000107362575,1593877028472384
UA000000107372605,1593878193789449
UA000000107370926,1593877945448980
UA000000107379587,1593878908944712
UA000000107359824,1593879022436530
UA000000107380522,1593879068358781
UA000000107376346,1593878669155900
UA000000107372120,1593879219997939
UA000000107359032,1593877976938931
UA000000107360110,1593876781634367
UA000000107370024,1593877839219032
UA000000107365142,1593878167069536
UA000000107358141,1593876518458002
UA000000107376484,1593878681737201
UA000000107358058,1593879039689859
UA000000107376389,1593878550821778
UA000000107378341,1593878888729116
UA000000107358711,1593876586785010
UA000000107382128,1593879183312736
UA000000107366503,1593879177467698
UA000000107371028,1593878258385754
UA000000107376624,1593878574142245
UA000000107373152,1593878193351813
UA000000107360510,1593878789257662
UA000000107364509,1593877237924215
UA000000107364180,1593878425328186
UA000000107377443,1593878677502716
UA000000107366498,1593877456605000
UA000000107368043,1593877623435993
UA000000107366852,1593877494488443
UA000000107373673,1593878244749792
UA000000107362830,1593877582493993
UA000000107370701,1593877918371536
UA000000107377209,1593878639205251
UA000000107361876,1593878318566115
UA000000107360821,1593876829102538
UA000000107362185,1593877109612825
UA000000107366982,1593879060229415
UA000000107364907,1593877368040386
UA000000107362759,1593877501540117
UA000000107361452,1593878957081448
UA000000107364035,1593877189739003
UA000000107377500,1593878673677151
UA000000107374600,1593878346892325
UA000000107369950,1593877831444924
UA000000107358303,1593877457933580
UA000000107371825,1593878684534379
UA000000107360226,1593876943045604
UA000000107380218,1593879075211294
UA000000107367522,1593877995273977
UA000000107363587,1593877585964255
UA000000107369016,1593877727786845
UA000000107366283,1593877441914761
UA000000107381582,1593879126407132
UA000000107374003,1593878281228383
UA000000107365159,1593877518041711
UA000000107372771,1593879210269799
UA000000107377475,1593878671273157
UA000000107371843,1593878208195893
UA000000107381480,1593879113540884
UA000000107367338,1593878566683548
UA000000107358614,1593876749313456
UA000000107370822,1593877932169706
UA000000107381565,1593879123394329
UA000000107382139,1593879184036964
UA000000107363510,1593878600807476
UA000000107363146,1593877262342981
UA000000107378253,1593878759983592
UA000000107367565,1593879082848271
UA000000107375000,1593878424557699
UA000000107360316,1593876774934261
UA000000107365055,1593877620109300
UA000000107362792,1593877050078615
UA000000107383171,1593879294534457
UA000000107369464,1593877777437512
UA000000107358772,1593877591033643
UA000000107377829,1593878711738961
UA000000107369143,1593878155847299
UA000000107364836,1593878468117716
UA000000107375397,1593878632959955
UA000000107374064,1593878286915500
UA000000107377892,1593878718745032
UA000000107358570,1593876568821480
UA000000107369339,1593879262828023
UA000000107361978,1593878174939091
UA000000107371633,1593878202630416
UA000000107360704,1593876876866655
UA000000107376048,1593878511225558
UA000000107360244,1593876766484593
UA000000107369565,1593877788724310
UA000000107378736,1593878814518086
UA000000107372452,1593878209478960
UA000000107375996,1593878506259201
UA000000107369883,1593878158947822
UA000000107382001,1593879169421029
UA000000107361134,1593877392189137
UA000000107362582,1593877030039215
UA000000107366441,1593877451225284
UA000000107379345,1593878880669332
UA000000107380738,1593879035629834
UA000000107376444,1593878557124395
UA000000107364245,1593877212720047
UA000000107366935,1593878098342768
UA000000107359768,1593877183161908
UA000000107372277,1593878093608633
UA000000107381854,1593879154503119
UA000000107379395,1593878886686006
UA000000107358851,1593877442856092
UA000000107380817,1593879042991570
UA000000107381817,1593879150228743
UA000000107364089,1593878550545689
UA000000107375374,1593878470829112
UA000000107367251,1593877542118819
UA000000107367119,1593878097810162
UA000000107380771,1593879115272035
UA000000107368020,1593877619854687
UA000000107360444,1593876790264010
UA000000107368102,1593877629765850
UA000000107362195,1593877095533535
UA000000107372587,1593878129944971
UA000000107362493,1593877333698674
UA000000107373505,1593878227503178
UA000000107367303,1593877542146107
UA000000107374498,1593878335491998
UA000000107364310,1593878666608491
UA000000107362143,1593877831102409
UA000000107380829,1593879188598889
UA000000107368003,1593877641558741
UA000000107359549,1593876685062008
UA000000107371498,1593878009227510
UA000000107362563,1593877027181710
UA000000107360450,1593876973817564
UA000000107379147,1593878857995389
UA000000107374599,1593878346740087
UA000000107364962,1593877299201244
UA000000107364082,1593877195052245
UA000000107371453,1593878019888592
UA000000107370833,1593877934407057
UA000000107369382,1593877768510875
UA000000107376462,1593878561289810
UA000000107367723,1593877584051514
UA000000107368859,1593877711570551
UA000000107362430,1593877014578392
UA000000107366805,1593877487443882
UA000000107361523,1593876911007106
UA000000107372597,1593878696191735
UA000000107369237,1593878759210750
UA000000107362083,1593877539697367
UA000000107366054,1593877410619701
UA000000107377959,1593878848359612
UA000000107368435,1593877665021036
UA000000107381478,1593879113325947
UA000000107359580,1593878563537476
UA000000107370886,1593877939224746
UA000000107358785,1593876676093434
UA000000107366863,1593877493809044
UA000000107364456,1593878578325659
UA000000107366484,1593877587629071
UA000000107374945,1593878386851571
UA000000107374348,1593878819155748
UA000000107366521,1593877514549202
UA000000107369137,1593877740198985
UA000000107377214,1593878642139213
UA000000107380385,1593878998699986
UA000000107373954,1593878274713272
UA000000107368184,1593877867810474
UA000000107382951,1593879269322744
UA000000107369289,1593878633212017
UA000000107370997,1593878032984842
UA000000107377045,1593879088666809
UA000000107362072,1593877024571632
UA000000107371779,1593878040378997
UA000000107359592,1593877200824168
UA000000107363133,1593877091265157
UA000000107362961,1593878506336642
UA000000107369986,1593879233935775
UA000000107373332,1593878228783106
UA000000107366746,1593877481219887
UA000000107377216,1593878639665732
UA000000107364907,1593877282177914
UA000000107366543,1593877811684276
UA000000107366331,1593877609143075
UA000000107361538,1593876914586952
UA000000107377788,1593878706274422
UA000000107373272,1593878204339975
UA000000107376254,1593878798333212
UA000000107377969,1593878728796456
UA000000107371670,1593878041569571
UA000000107378063,1593878738123325
UA000000107370604,1593878056876203
UA000000107377756,1593878702367685
UA000000107383051,1593879279827803
UA000000107360407,1593876785246938
UA000000107362645,1593877036208399
UA000000107365610,1593877995639458
UA000000107370296,1593877870187434
UA000000107369770,1593877813020182
UA000000107364150,1593877202582218
UA000000107377196,1593878637641538
UA000000107373112,1593878189130573
UA000000107365978,1593877402458240
UA000000107366673,1593877474174982
UA000000107370329,1593878239014606
UA000000107364789,1593877597651811
UA000000107372452,1593878198629807
UA000000107371314,1593877988762139
UA000000107372171,1593878139481315
UA000000107360169,1593876759007805
UA000000107376361,1593878548382513
UA000000107372420,1593878111046742
UA000000107366327,1593878206469494
UA000000107361651,1593876953722341
UA000000107363671,1593877613344599
UA000000107357874,1593876487660809
UA000000107377173,1593878732513717
UA000000107362634,1593877034856577
UA000000107362086,1593876974935326
UA000000107380882,1593879049528878
UA000000107372299,1593878096007067
UA000000107362299,1593877470149291
UA000000107364184,1593877209614289
UA000000107365509,1593877348828645
UA000000107360619,1593876808223833
UA000000107359298,1593877412391094
UA000000107367018,1593877940099361
UA000000107371202,1593877977778547
UA000000107357720,1593876558332181
UA000000107357392,1593876433927547
UA000000107364985,1593877969123362
UA000000107375076,1593878554497685
UA000000107380123,1593878969313627
UA000000107369988,1593877835501240
UA000000107368433,1593877664870020
UA000000107368462,1593877667979480
UA000000107373165,1593878194702706
UA000000107367477,1593877560805485
UA000000107370387,1593877879178019
UA000000107370774,1593877973586751
UA000000107358915,1593877146591106
UA000000107365624,1593877363692458
UA000000107380722,1593879058460457
UA000000107367905,1593877840841587
UA000000107359340,1593876736366057
UA000000107364375,1593877225129457
UA000000107357572,1593878306332892
UA000000107365652,1593877366926954
UA000000107375266,1593878424460779
UA000000107363847,1593877521499223
UA000000107371371,1593877994697631
UA000000107361203,1593876885969177
UA000000107362181,1593876984633239
UA000000107360031,1593876741512381
UA000000107360827,1593876829870030
UA000000107371124,1593877983468249
UA000000107362333,1593877534409005
UA000000107377693,1593878765335894
UA000000107365009,1593877451289316
UA000000107367721,1593877583777509
UA000000107364230,1593877213992614
UA000000107378908,1593879009091320
UA000000107378459,1593878792524374
UA000000107371441,1593878002467366
UA000000107358386,1593876651542058
UA000000107372642,1593878135788450
UA000000107358445,1593877439172823
UA000000107376783,1593878593644153
UA000000107374813,1593878400650131
UA000000107361273,1593878552656363
UA000000107374760,1593878364061956
UA000000107378291,1593878764520051
UA000000107376063,1593878627629478
UA000000107366026,1593877420324917
UA000000107361614,1593876923588931
UA000000107366948,1593877502565620
UA000000107373891,1593878270435758
UA000000107370469,1593877889010920
UA000000107379130,1593878855869573
UA000000107376639,1593878576718208
UA000000107367269,1593878820098440
UA000000107360624,1593876808611982
UA000000107371862,1593878049757948
UA000000107367735,1593878375438260
UA000000107371286,1593878911087189
UA000000107364786,1593878499011097
UA000000107374707,1593878571041669
UA000000107373556,1593878379399436
UA000000107378765,1593878817016331
UA000000107361993,1593876967412180
UA000000107371022,1593879042956891
UA000000107381942,1593879162776514
UA000000107360646,1593876810884904
UA000000107360379,1593876781537293
UA000000107363192,1593877097841461
UA000000107377012,1593878764023906
UA000000107383149,1593879291978088
UA000000107369705,1593877804525716
UA000000107375627,1593878464857813
UA000000107368975,1593877723622154
UA000000107365819,1593878777298508
UA000000107372764,1593878153416479
UA000000107364649,1593878247164443
UA000000107369787,1593879040328849
UA000000107357307,1593878190851614
UA000000107363218,1593878010318817
UA000000107374613,1593878373098921
UA000000107382532,1593879228125080
UA000000107362306,1593877001288343
UA000000107368046,1593878037120976
UA000000107360112,1593876752962949
UA000000107375035,1593878397739233
UA000000107376944,1593878612453361
UA000000107358442,1593877604776884
UA000000107370218,1593877861698474
UA000000107362101,1593878264132936
UA000000107365494,1593877347315862
UA000000107369256,1593877960035441
UA000000107369211,1593877748918422
UA000000107364223,1593877327479820
UA000000107375438,1593878443458039
UA000000107364129,1593877710084264
UA000000107358702,1593876585998966
UA000000107379256,1593879023263320
UA000000107369613,1593877793896278
UA000000107370381,1593877878846915
UA000000107378235,1593878757093488
UA000000107364966,1593877289726098
UA000000107377220,1593878640274593
UA000000107367895,1593877604635493
UA000000107362187,1593878424957165
UA000000107365065,1593877445670953
UA000000107366513,1593877458543422
UA000000107358729,1593876588375662
UA000000107363247,1593877506172015
UA000000107368928,1593877728195193
UA000000107374424,1593878524673711
UA000000107368082,1593877668169020
UA000000107367207,1593878760819057
UA000000107380179,1593878977054533
UA000000107378558,1593878935220511
UA000000107376254,1593878535502539
UA000000107373218,1593878199707569
UA000000107365673,1593877369005114
UA000000107375654,1593878467477076
UA000000107362473,1593877018618123
UA000000107373616,1593878259225631
UA000000107369290,1593879132669961
UA000000107369105,1593878662269568
UA000000107359145,1593876638701011
UA000000107365607,1593877361796229
UA000000107369759,1593877811403388
UA000000107382182,1593879189817442
UA000000107364474,1593877236555448
UA000000107369715,1593878679538659
UA000000107366903,1593877497159439
UA000000107378989,1593878941603838
UA000000107381775,1593879146546103
UA000000107361485,1593877060099846
UA000000107378057,1593878737789769
UA000000107373156,1593878292745895
UA000000107367259,1593877537961619
UA000000107373808,1593878259684469
UA000000107360200,1593876762185856
UA000000107381486,1593879114601020
UA000000107373654,1593878241807956
UA000000107382250,1593879214616478
UA000000107360687,1593876817395293
UA000000107365236,1593877872012633
UA000000107370406,1593877992679457
UA000000107369118,1593877738012304
UA000000107369426,1593877772939311
UA000000107382670,1593879241858142
UA000000107377488,1593879292752903
UA000000107366811,1593877701370417
UA000000107367158,1593877525888830
UA000000107357760,1593876477814101
UA000000107368983,1593877724213339
UA000000107358881,1593876606508115
UA000000107361305,1593876884762301
UA000000107363885,1593877173726209
UA000000107378569,1593878796405107
UA000000107366356,1593877442090401
UA000000107365315,1593877427614322
UA000000107378132,1593878753783152
UA000000107374978,1593878390303583
UA000000107371062,1593877965303219
UA000000107369486,1593877779508382
UA000000107359417,1593877339355280
UA000000107368370,1593877657733933
UA000000107377828,1593878711557310
UA000000107358328,1593876539232739
UA000000107369241,1593877752973522
UA000000107377331,1593878903496735
UA000000107369042,1593877730438706
UA000000107381623,1593879130904288
UA000000107359674,1593876698471372
UA000000107359456,1593876673726354
UA000000107374613,1593878348698170
UA000000107370029,1593877839378182
UA000000107370558,1593878203705649
UA000000107363062,1593878155653434
UA000000107378287,1593878763908987
UA000000107366087,1593878552614534
UA000000107362559,1593877026655804
UA000000107367084,1593877516944734
UA000000107366411,1593877447740737
UA000000107372919,1593878169525342
UA000000107367929,1593877769996341
UA000000107373193,1593878393421151
UA000000107377772,1593878704179504
UA000000107372093,1593878073382733
UA000000107359399,1593876667593316
UA000000107357873,1593877805122574
UA000000107363143,1593877100396448
UA000000107380686,1593879050861522
UA000000107374662,1593878352950239
UA000000107363446,1593877126044734
UA000000107359927,1593876729311129
UA000000107378996,1593878841385645
UA000000107381458,1593879111336372
UA000000107377502,1593878673703985
UA000000107362989,1593878984079286
UA000000107371687,1593878028852768
UA000000107363138,1593878223705627
UA000000107362048,1593876971891426
UA000000107364922,1593877622070789
UA000000107377389,1593878661128117
UA000000107375806,1593878486487476
UA000000107370975,1593877951977736
UA000000107364201,1593877208334882
UA000000107376151,1593878530818826
UA000000107358537,1593876563002652
UA000000107361089,1593876858681141
UA000000107363819,1593878532244478
UA000000107363667,1593879146319693
UA000000107363962,1593877600890322
UA000000107361031,1593876851846885
UA000000107370613,1593877906094544
UA000000107362234,1593877749827672
UA000000107365927,1593878833269719
UA000000107357432,1593876438161687
UA000000107366902,1593877497071210
UA000000107362405,1593877012275755
UA000000107367657,1593878274772773
UA000000107362030,1593876970326423
UA000000107366233,1593877427750799
UA000000107370944,1593879204025333
UA000000107379056,1593879134221025
UA000000107379042,1593878846516642
UA000000107358934,1593876613097876
UA000000107360627,1593877138778031
UA000000107367118,1593877520178542
UA000000107379512,1593878900579947
UA000000107376699,1593878584249879
UA000000107363611,1593877911486563
UA000000107365765,1593878144228095
UA000000107382486,1593879229326701
UA000000107360006,1593876984090470
UA000000107373806,1593878259415968
UA000000107369459,1593877791038097
UA000000107371672,1593878026901803
UA000000107358350,1593876541938476
UA000000107358681,1593876583790357
UA000000107361929,1593876960574009
UA000000107368655,1593877689056113
UA000000107362158,1593876982523858
UA000000107360872,1593877599965625
UA000000107376475,1593879043524184
UA000000107378392,1593878959640014
UA000000107382965,1593879276831596
UA000000107382478,1593879220574188
UA000000107359750,1593876705920977
UA000000107368863,1593877712162728
UA000000107371433,1593878116057251
UA000000107377601,1593878686535757
UA000000107366044,1593878132697382
UA000000107366824,1593877490080721
UA000000107369523,1593877782839615
UA000000107361842,1593878767234885
UA000000107359237,1593877214434324
UA000000107367514,1593878095698036
UA000000107373722,1593879079600647
UA000000107359190,1593876642993058
UA000000107372811,1593878158213070
UA000000107376654,1593878873283919
UA000000107375865,1593878492534434
UA000000107379525,1593878901919131
UA000000107372804,1593878157516739
UA000000107371387,1593877996022164
UA000000107382222,1593879194190597
UA000000107363091,1593878477753354
UA000000107359809,1593878312755623
UA000000107380223,1593878995824725
UA000000107368687,1593877928721803
UA000000107375990,1593878505337191
UA000000107365949,1593878545249559
UA000000107364012,1593877716751075
UA000000107382433,1593879215206539
UA000000107367882,1593877603600290
UA000000107361034,1593878791331025
UA000000107368790,1593878207356734
UA000000107364318,1593877218563688
UA000000107363481,1593877487820621
UA000000107361873,1593878002395869
UA000000107358714,1593876994556000
UA000000107371506,1593878010100347
UA000000107359370,1593877523890216
UA000000107371962,1593878059693153
UA000000107362464,1593877017996671
UA000000107372480,1593878117657481
UA000000107366637,1593877469678886
UA000000107358797,1593876595902903
UA000000107361841,1593876950050447
UA000000107361375,1593878151327041
UA000000107366858,1593878701830413
UA000000107366604,1593877466827882
UA000000107368527,1593877694687775
UA000000107377024,1593878620262246
UA000000107361837,1593877049266419
UA000000107358894,1593876608073141
UA000000107367636,1593878542449035
UA000000107359162,1593877306295318
UA000000107378441,1593878781706586
UA000000107370313,1593877872596077
UA000000107359268,1593876653108764
UA000000107374788,1593879204892873
UA000000107370368,1593877877362593
UA000000107371006,1593877955423187
UA000000107361413,1593876909033749
UA000000107357864,1593876486604242
UA000000107364013,1593877187001813
UA000000107365773,1593877379254204
UA000000107362759,1593877503572155
UA000000107368656,1593877873302545
UA000000107360024,1593876740847185
UA000000107381984,1593879167381134
UA000000107360699,1593876815457891
UA000000107359681,1593877301924136
UA000000107371238,1593877995459738
UA000000107375675,1593878469182714
UA000000107382016,1593879170941093
UA000000107366644,1593877470459229
UA000000107371494,1593878417409901
UA000000107371512,1593878266012344
UA000000107378271,1593879031789592
UA000000107369524,1593877804716490
UA000000107381029,1593879066803927
UA000000107369587,1593878769278304
UA000000107360004,1593876738508330
UA000000107380428,1593879003550665
UA000000107379968,1593878952461112
UA000000107371095,1593877966385057
UA000000107375537,1593878454253046
UA000000107382209,1593879192412059
UA000000107358414,1593878760307247
UA000000107382476,1593879220353792
UA000000107375887,1593878494523825
UA000000107361064,1593876856017179
UA000000107372873,1593878166082068
UA000000107366336,1593878601283457
UA000000107371749,1593878085503766
UA000000107373688,1593878247024738
UA000000107360408,1593876805106892
UA000000107371100,1593877967550466
UA000000107361741,1593876964821958
UA000000107362020,1593876969730427
UA000000107369803,1593877816435137
UA000000107383008,1593879276577603
UA000000107379570,1593878912825867
UA000000107371238,1593878367207318
UA000000107359708,1593877154748132
UA000000107360030,1593877664691568
UA000000107381290,1593879091613556
UA000000107363445,1593877900700139
UA000000107369668,1593877802301338
UA000000107365569,1593877357479987
UA000000107363613,1593877143102778
UA000000107370528,1593878316240721
UA000000107361157,1593876867485084
UA000000107376894,1593878607017469
UA000000107361634,1593878748947741
UA000000107358619,1593877850963209
UA000000107381555,1593879122371144
UA000000107380879,1593879049408947
UA000000107362185,1593876984964640
UA000000107366436,1593878222089521
UA000000107382089,1593879179166880
UA000000107368819,1593877706251407
UA000000107369325,1593877914947035
UA000000107380398,1593879000427246
UA000000107370667,1593877913189472
UA000000107379394,1593879251874454
UA000000107380047,1593878982344567
UA000000107368678,1593877861412159
UA000000107361677,1593877158996784
UA000000107380077,1593878963327235
UA000000107380064,1593879028247011
UA000000107361867,1593876953289045
UA000000107382028,1593879172441229
UA000000107380518,1593879013024279
UA000000107365189,1593878170918560
UA000000107368839,1593877709293227
UA000000107367673,1593879095527632
UA000000107371709,1593878277790819
UA000000107368888,1593878654933098
UA000000107361839,1593876949728796
UA000000107378083,1593878742279567
UA000000107372498,1593878119925702
UA000000107369691,1593877915871754
UA000000107370014,1593877838468779
UA000000107362186,1593877111744029
UA000000107369872,1593878449514065
UA000000107364120,1593877615401365
UA000000107376479,1593878560568037
UA000000107376348,1593878547010775
UA000000107364887,1593877635247933
UA000000107357903,1593876491492285
UA000000107376161,1593878522943725
UA000000107377470,1593878670788829
UA000000107379093,1593878851818181
UA000000107358417,1593878359789324
UA000000107362426,1593877014282491
UA000000107359916,1593879032983389
UA000000107363974,1593877182224946
UA000000107362573,1593877028310830
UA000000107360513,1593878293280037
UA000000107382968,1593879271789782
UA000000107382708,1593879245394745
UA000000107368621,1593877685100557
UA000000107368006,1593877618333279
UA000000107366246,1593877428778872
UA000000107366037,1593877451151655
UA000000107367119,1593877520183070
UA000000107381044,1593879068561679
UA000000107382258,1593879214922667
UA000000107366994,1593877553396553
UA000000107362729,1593877043847063
UA000000107370543,1593878265993655
UA000000107365897,1593877393862441
UA000000107379110,1593879074335177
UA000000107366642,1593878257556429
UA000000107370681,1593877915775394
UA000000107363054,1593878998451204
UA000000107357553,1593876450807820
UA000000107368828,1593879250450361
UA000000107358824,1593876599189032
UA000000107381022,1593879066174868
UA000000107368974,1593877723542077
UA000000107359938,1593876731342476
UA000000107376330,1593878543706629
UA000000107370836,1593877948038673
UA000000107366430,1593878705492435
UA000000107365819,1593878724188159
UA000000107370340,1593877885471554
UA000000107365737,1593877377258073
UA000000107368246,1593878627008070
UA000000107378022,1593879158841430
UA000000107368451,1593877666848174
UA000000107358753,1593878072951787
UA000000107364103,1593877554808230
UA000000107370703,1593877918665730
UA000000107372928,1593878170344777
UA000000107373413,1593878314600423
UA000000107369256,1593877968380389
UA000000107372230,1593878149638902
UA000000107359880,1593877560857450
UA000000107377144,1593878901029728
UA000000107366007,1593877405349533
UA000000107370679,1593878051321150
UA000000107374809,1593878369180971
UA000000107361712,1593878432099825
UA000000107369690,1593877802735128
UA000000107370401,1593878646121498
UA000000107371261,1593878137620552
UA000000107380132,1593878990241085
UA000000107366543,1593877882335230
UA000000107367073,1593877521537721
UA000000107363029,1593877079313234
UA000000107371755,1593878060116574
UA000000107358163,1593876520612074
UA000000107367629,1593878063167088
UA000000107358299,1593876636335225
UA000000107378772,1593878902626089
UA000000107375960,1593878502711396
UA000000107370790,1593877928886813
UA000000107364146,1593877672873048
UA000000107373003,1593878177209680
UA000000107357634,1593876474384522
UA000000107378204,1593878753857622
